team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Anaheim Ducks,2009-10-14,2,3,2,0.0,100.0,35.0,34.0,54.9,Minnesota Wild,vs,1.4,1.2,1.4,2.8,2.9,2.4,2.8,29.99999999999999,74.28,27.0,34.6,49.46
Anaheim Ducks,2009-10-17,0,0,5,0.0,66.7,26.0,32.0,55.3,St. Louis Blues,vs,1.6,1.2,1.5,2.8,2.7,2.0,2.8,19.999999999999993,86.28,30.2,35.0,53.019999999999996
Anaheim Ducks,2009-10-21,0,2,4,0.0,66.7,26.0,38.0,45.3,Dallas Stars,vs,1.2,1.2,1.4,1.6,2.5,2.8,3.0,0.0,79.62,29.4,34.6,51.879999999999995
Anaheim Ducks,2009-10-24,0,4,6,100.0,100.0,36.0,37.0,43.8,Columbus Blue Jackets,vs,0.8,1.0,1.3,1.6,2.4,3.2,3.1,0.0,78.68,28.0,35.2,50.6
Anaheim Ducks,2009-10-26,0,3,6,33.3,50.0,28.0,39.0,50.8,Toronto Maple Leafs,vs,0.8,0.9,1.2,2.4,2.4,3.8,3.3,19.999999999999993,86.68,31.6,35.0,50.839999999999996
Anaheim Ducks,2009-10-30,2,7,2,100.0,75.0,34.0,38.0,46.9,Vancouver Canucks,vs,0.4,0.9,1.1,2.4,2.6,4.6,3.5,26.65999999999999,76.68,30.2,36.0,50.019999999999996
Anaheim Ducks,2009-10-31,1,2,2,14.3,50.0,34.0,32.0,43.1,Phoenix Coyotes,@,0.4,1.0,1.1,3.2,3.0,4.6,3.3,46.65999999999999,71.68,30.0,36.8,48.419999999999995
Anaheim Ducks,2009-11-03,0,3,4,0.0,100.0,29.0,27.0,50.0,Pittsburgh Penguins,vs,0.6,0.9,1.15,3.6,2.6,4.0,3.4,49.519999999999996,68.34,31.6,36.8,45.980000000000004
Anaheim Ducks,2009-11-05,2,4,0,20.0,100.0,31.0,40.0,53.0,Nashville Predators,vs,0.6,0.7,1.05,3.8,2.7,4.0,3.6,49.519999999999996,75.0,32.2,34.6,46.92
Anaheim Ducks,2009-11-07,2,4,3,16.7,50.0,26.0,30.0,53.6,Phoenix Coyotes,vs,1.0,0.9,1.05,3.8,3.1,2.8,3.3,33.519999999999996,75.0,31.2,35.2,48.760000000000005
Anaheim Ducks,2009-11-11,0,1,3,0.0,100.0,32.0,25.0,55.8,New Jersey Devils,@,1.4,0.9,1.05,4.0,3.2,2.2,3.4,30.19999999999999,75.0,30.8,33.4,49.32
Anaheim Ducks,2009-11-13,1,2,2,0.0,75.0,34.0,29.0,51.9,Columbus Blue Jackets,@,1.0,0.7,0.95,2.8,3.0,2.4,3.5,10.199999999999994,80.0,30.4,30.8,51.1
Anaheim Ducks,2009-11-14,0,4,7,50.0,50.0,23.0,37.0,39.7,Detroit Red Wings,@,1.0,0.8,1.0,2.8,3.2,2.4,3.2,7.3399999999999945,85.0,30.4,30.2,52.86
Anaheim Ducks,2009-11-16,0,2,5,0.0,85.7,25.0,26.0,42.3,Pittsburgh Penguins,@,1.0,0.8,0.9,3.0,3.4,3.0,3.5,17.339999999999996,75.0,29.2,32.2,50.8
Anaheim Ducks,2009-11-19,2,4,3,42.9,75.0,27.0,24.0,45.5,Tampa Bay Lightning,vs,0.6,0.8,0.85,2.6,3.2,4.0,3.4,13.339999999999995,72.14,28.0,29.4,48.66
Anaheim Ducks,2009-11-21,0,2,3,50.0,66.7,30.0,36.0,42.6,San Jose Sharks,vs,0.6,1.0,0.95,2.6,3.3,4.0,3.1,18.579999999999995,77.14,28.2,28.2,47.04
Anaheim Ducks,2009-11-23,2,2,2,0.0,100.0,31.0,43.0,64.6,Calgary Flames,vs,0.6,0.8,0.9,2.8,2.8,4.0,3.2,28.579999999999995,70.47999999999999,27.8,30.4,44.4
Anaheim Ducks,2009-11-25,2,3,2,50.0,100.0,33.0,30.0,54.6,Carolina Hurricanes,vs,0.8,0.9,0.9,2.8,2.8,4.0,3.2,28.579999999999995,75.47999999999999,27.2,33.2,46.94
Anaheim Ducks,2009-11-27,2,3,0,60.0,100.0,34.0,28.0,50.0,Chicago Blackhawks,vs,1.2,1.1,0.9,2.6,2.8,3.0,3.0,28.579999999999995,85.47999999999999,29.2,31.8,49.92
Anaheim Ducks,2009-11-29,1,2,3,33.3,100.0,28.0,26.0,50.0,Phoenix Coyotes,vs,1.6,1.1,1.0,2.8,2.7,2.0,3.0,40.58,88.34,31.0,32.2,51.46
Anaheim Ducks,2009-12-01,0,3,4,25.0,80.0,30.0,42.0,43.1,Los Angeles Kings,vs,1.4,1.0,0.95,2.4,2.5,2.0,3.0,38.65999999999999,93.34,31.2,32.6,52.36
Anaheim Ducks,2009-12-03,0,1,3,0.0,100.0,27.0,37.0,50.0,Dallas Stars,@,1.4,1.0,0.85,2.6,2.7,2.2,3.1,33.65999999999999,96.0,31.2,33.8,52.459999999999994
Anaheim Ducks,2009-12-04,1,4,4,33.3,66.7,22.0,29.0,40.6,Minnesota Wild,@,1.0,0.9,0.85,2.4,2.6,2.4,3.2,33.65999999999999,96.0,30.4,32.6,49.540000000000006
Anaheim Ducks,2009-12-06,1,3,3,0.0,80.0,36.0,29.0,47.4,Ottawa Senators,vs,0.8,1.0,0.9,2.6,2.6,2.8,2.9,30.319999999999993,89.34,28.2,32.4,46.739999999999995
Anaheim Ducks,2009-12-08,2,4,3,0.0,75.0,42.0,22.0,50.0,Dallas Stars,vs,0.6,1.1,0.95,2.6,2.7,3.4,2.7,18.319999999999993,85.34,28.6,32.6,46.22
Anaheim Ducks,2009-12-11,1,2,3,0.0,80.0,27.0,31.0,56.9,Detroit Red Wings,@,0.8,1.1,1.05,3.0,2.7,3.4,2.7,11.659999999999993,80.34,31.4,31.8,46.22
Anaheim Ducks,2009-12-12,2,3,1,50.0,100.0,25.0,36.0,43.6,Columbus Blue Jackets,@,1.0,1.2,1.0,2.8,2.7,3.2,2.7,6.659999999999994,80.34,30.8,29.6,48.980000000000004
Anaheim Ducks,2009-12-16,2,3,2,25.0,100.0,34.0,30.0,46.4,Vancouver Canucks,@,1.4,1.2,1.05,3.2,2.8,2.8,2.6,16.659999999999993,80.34,30.4,29.4,47.7
Anaheim Ducks,2009-12-17,0,1,4,25.0,80.0,21.0,37.0,44.6,San Jose Sharks,@,1.6,1.2,1.15,3.0,2.8,2.4,2.6,14.999999999999995,87.0,32.8,29.6,48.86
Anaheim Ducks,2009-12-19,2,4,2,28.6,100.0,34.0,41.0,46.3,Phoenix Coyotes,vs,1.4,1.0,1.05,2.6,2.6,2.6,3.0,19.999999999999993,87.0,29.8,31.2,48.3
Anaheim Ducks,2009-12-22,2,4,2,0.0,100.0,43.0,17.0,50.0,Colorado Avalanche,@,1.4,1.1,1.05,2.6,2.8,2.4,2.9,25.71999999999999,92.0,28.2,35.0,47.56
Anaheim Ducks,2009-12-23,0,0,4,0.0,50.0,21.0,32.0,41.7,Phoenix Coyotes,@,1.6,1.3,1.15,3.0,2.9,2.2,2.7,25.71999999999999,96.0,31.4,32.2,46.17999999999999
Anaheim Ducks,2009-12-26,0,2,5,0.0,0.0,32.0,25.0,44.9,San Jose Sharks,@,1.2,1.3,1.1,2.4,2.8,2.8,2.8,15.719999999999994,86.0,30.6,31.4,45.8
Anaheim Ducks,2009-12-29,2,4,2,33.3,75.0,32.0,31.0,47.3,Minnesota Wild,vs,0.8,1.2,1.1,2.2,2.6,3.4,2.9,10.719999999999995,66.0,30.2,30.4,45.5
Anaheim Ducks,2009-12-31,0,3,5,0.0,75.0,34.0,42.0,42.9,Dallas Stars,@,1.2,1.3,1.2,2.8,2.7,3.0,2.8,12.379999999999994,65.0,32.4,29.2,46.04
Anaheim Ducks,2010-01-02,0,1,3,0.0,100.0,26.0,36.0,50.0,Nashville Predators,@,0.8,1.1,1.1,2.6,2.6,3.6,3.0,6.659999999999994,60.0,32.4,29.4,45.36
Anaheim Ducks,2010-01-03,0,2,5,0.0,66.7,24.0,28.0,50.0,Chicago Blackhawks,@,0.4,1.0,1.1,2.0,2.5,3.8,3.0,6.659999999999994,60.0,29.0,33.2,45.36
Anaheim Ducks,2010-01-05,2,4,1,0.0,100.0,35.0,39.0,46.0,Detroit Red Wings,vs,0.4,0.8,1.0,2.4,2.4,4.0,3.4,6.659999999999994,63.339999999999996,29.6,32.4,47.019999999999996
Anaheim Ducks,2010-01-07,2,4,2,0.0,100.0,29.0,22.0,47.3,St. Louis Blues,vs,0.8,0.8,1.0,2.8,2.5,3.2,3.3,6.659999999999994,83.34,30.2,35.2,47.239999999999995
Anaheim Ducks,2010-01-09,2,3,2,0.0,0.0,21.0,27.0,44.4,Nashville Predators,@,0.8,1.0,1.0,2.8,2.8,3.2,3.1,0.0,88.34,29.6,33.4,47.239999999999995
Anaheim Ducks,2010-01-10,2,3,1,33.3,75.0,12.0,43.0,41.2,Chicago Blackhawks,@,1.2,1.0,1.05,2.8,2.7,2.6,3.1,0.0,73.34,27.0,30.4,47.54
Anaheim Ducks,2010-01-13,2,4,3,25.0,100.0,32.0,30.0,63.0,Boston Bruins,vs,1.6,1.0,1.15,3.2,2.6,2.2,3.0,6.659999999999994,68.34,24.2,31.8,45.78
Anaheim Ducks,2010-01-14,0,0,4,0.0,100.0,22.0,27.0,50.0,Los Angeles Kings,@,2.0,1.2,1.25,3.6,3.0,1.8,2.9,11.659999999999993,75.0,25.8,32.2,48.38
Anaheim Ducks,2010-01-17,2,5,4,33.3,100.0,26.0,37.0,50.9,Calgary Flames,vs,1.6,1.2,1.2,2.8,2.8,2.4,2.8,11.659999999999993,75.0,23.2,29.8,49.18
Anaheim Ducks,2010-01-19,2,5,4,33.3,75.0,30.0,45.0,56.7,Buffalo Sabres,vs,1.6,1.2,1.25,3.0,2.9,2.8,3.0,18.319999999999993,75.0,22.6,32.8,49.9
Anaheim Ducks,2010-01-21,0,1,3,0.0,83.3,27.0,25.0,35.7,San Jose Sharks,@,1.6,1.4,1.25,3.4,3.1,3.2,2.9,24.979999999999993,90.0,24.4,36.4,52.36
Anaheim Ducks,2010-01-23,2,3,3,0.0,100.0,37.0,21.0,54.2,St. Louis Blues,@,1.2,1.4,1.2,3.0,3.1,3.6,2.9,18.319999999999993,91.66,27.4,32.8,51.260000000000005
Anaheim Ducks,2010-01-26,0,1,2,0.0,75.0,35.0,34.0,54.0,Atlanta Thrashers,@,1.2,1.6,1.2,2.8,3.2,3.6,2.7,13.319999999999993,91.66,28.4,31.0,49.5
Anaheim Ducks,2010-01-27,0,1,5,0.0,80.0,31.0,49.0,36.9,Washington Capitals,@,1.2,1.4,1.1,3.0,2.9,3.2,2.8,13.319999999999993,86.66,31.0,32.4,50.3
Anaheim Ducks,2010-01-29,2,1,1,50.0,100.0,32.0,31.0,40.0,Tampa Bay Lightning,@,0.8,1.2,1.1,2.2,2.6,3.4,3.1,6.659999999999994,82.66,32.0,34.8,47.50000000000001
Anaheim Ducks,2010-02-01,2,3,0,33.3,100.0,25.0,33.0,45.0,Florida Panthers,@,0.8,1.2,1.1,1.4,2.4,2.8,3.0,9.999999999999995,87.66,32.4,32.0,44.160000000000004
Anaheim Ducks,2010-02-03,2,3,1,0.0,66.7,30.0,47.0,53.7,Detroit Red Wings,vs,1.2,1.2,1.1,1.8,2.4,2.2,2.9,16.659999999999993,91.0,32.0,33.6,46.02
Anaheim Ducks,2010-02-04,0,4,6,0.0,0.0,22.0,31.0,53.2,Los Angeles Kings,@,1.2,1.2,1.2,1.8,2.3,1.8,2.7,16.659999999999993,84.34,30.6,38.8,45.92
Anaheim Ducks,2010-02-08,2,4,2,50.0,100.0,33.0,37.0,46.2,Los Angeles Kings,vs,1.2,1.2,1.2,2.4,2.7,2.6,2.9,16.659999999999993,69.34,28.0,38.2,45.760000000000005
Anaheim Ducks,2010-02-10,2,3,2,14.3,100.0,30.0,39.0,52.8,Edmonton Oilers,vs,1.6,1.2,1.2,3.0,2.6,2.0,2.7,26.65999999999999,73.34,28.4,35.8,47.62
Anaheim Ducks,2010-02-13,0,1,3,0.0,100.0,27.0,38.0,54.8,Calgary Flames,@,1.6,1.2,1.3,3.4,2.4,2.2,2.5,19.519999999999992,73.34,28.0,37.4,50.18
Anaheim Ducks,2010-02-14,2,7,3,36.4,80.0,46.0,29.0,47.7,Edmonton Oilers,@,1.2,1.2,1.3,3.0,2.4,2.8,2.5,12.859999999999994,73.34,28.4,38.4,52.14
Anaheim Ducks,2010-03-03,0,3,4,33.3,50.0,34.0,25.0,45.6,Colorado Avalanche,vs,1.2,1.2,1.4,3.8,2.8,3.2,2.5,20.139999999999993,76.0,31.6,34.8,50.940000000000005
Anaheim Ducks,2010-03-06,0,0,4,0.0,75.0,32.0,30.0,45.3,Phoenix Coyotes,@,1.2,1.2,1.3,3.6,3.0,2.8,2.7,26.799999999999994,86.0,34.0,33.6,49.42
Anaheim Ducks,2010-03-07,1,3,3,100.0,100.0,32.0,43.0,45.0,Montréal Canadiens,vs,0.8,1.2,1.2,2.8,2.9,3.2,2.6,16.799999999999994,81.0,33.8,32.2,49.239999999999995
Anaheim Ducks,2010-03-09,0,2,5,0.0,50.0,38.0,29.0,54.1,Columbus Blue Jackets,vs,0.6,1.1,1.15,2.8,3.1,3.4,2.8,33.94,81.0,34.2,33.0,47.67999999999999
Anaheim Ducks,2010-03-12,0,0,1,0.0,75.0,31.0,28.0,46.4,Nashville Predators,vs,0.6,0.9,1.05,3.0,3.0,3.8,3.3,33.94,71.0,36.4,31.2,47.540000000000006
Anaheim Ducks,2010-03-14,2,4,2,0.0,100.0,33.0,33.0,39.2,San Jose Sharks,vs,0.2,0.7,0.95,1.6,2.7,3.4,3.3,26.65999999999999,70.0,33.4,31.0,47.279999999999994
Anaheim Ducks,2010-03-17,2,4,2,0.0,100.0,36.0,41.0,44.1,Chicago Blackhawks,vs,0.6,0.9,1.05,1.8,2.7,3.0,2.9,19.999999999999993,80.0,33.2,32.6,46.0
Anaheim Ducks,2010-03-19,2,5,4,50.0,33.3,39.0,31.0,58.9,New York Islanders,vs,1.0,0.9,1.05,2.6,2.7,2.6,2.9,19.999999999999993,85.0,34.0,34.8,45.76
Anaheim Ducks,2010-03-21,2,5,2,50.0,100.0,33.0,28.0,44.0,Colorado Avalanche,vs,1.2,0.9,1.05,3.0,2.9,2.8,3.1,9.999999999999995,71.66,35.4,32.4,48.540000000000006
Anaheim Ducks,2010-03-23,0,1,3,20.0,50.0,23.0,28.0,39.5,Calgary Flames,@,1.6,1.1,1.15,3.6,3.3,2.2,3.0,19.999999999999993,81.66,34.4,32.2,46.519999999999996
Anaheim Ducks,2010-03-24,0,1,4,0.0,50.0,31.0,30.0,37.7,Vancouver Canucks,@,1.6,0.9,1.05,3.8,2.7,2.6,3.0,23.999999999999993,76.66,32.8,32.2,45.14
Anaheim Ducks,2010-03-26,2,3,2,50.0,85.7,40.0,36.0,53.5,Edmonton Oilers,@,1.2,0.9,1.05,3.2,2.5,3.0,3.0,23.999999999999993,66.66,32.4,31.6,44.839999999999996
Anaheim Ducks,2010-03-29,2,3,1,20.0,100.0,46.0,31.0,59.3,Dallas Stars,vs,1.2,1.1,1.15,3.0,2.8,3.0,2.8,33.99999999999999,63.8,33.2,30.6,46.720000000000006
Anaheim Ducks,2010-03-31,2,5,2,0.0,66.7,27.0,29.0,47.1,Colorado Avalanche,@,1.2,1.2,1.15,2.6,2.8,2.4,2.6,27.999999999999993,77.14,34.6,30.6,46.8
Anaheim Ducks,2010-04-02,1,4,4,37.5,100.0,34.0,40.0,45.8,Vancouver Canucks,vs,1.2,1.4,1.15,2.6,3.1,2.4,2.3,17.999999999999993,70.47999999999999,33.4,30.8,47.42
Anaheim Ducks,2010-04-03,2,1,1,50.0,75.0,33.0,29.0,50.0,Los Angeles Kings,@,1.4,1.5,1.1,3.2,3.5,2.6,2.6,21.499999999999993,80.47999999999999,35.6,33.2,48.68
Anaheim Ducks,2010-04-06,1,4,4,66.7,66.7,21.0,40.0,46.3,Los Angeles Kings,vs,1.8,1.5,1.2,3.2,3.2,2.0,2.5,31.499999999999993,85.47999999999999,36.0,33.0,51.14
Anaheim Ducks,2010-04-08,1,2,2,25.0,100.0,19.0,51.0,37.7,Dallas Stars,@,1.6,1.4,1.15,3.4,3.2,2.4,2.7,34.839999999999996,81.68,32.2,33.8,49.699999999999996
Anaheim Ducks,2010-04-09,0,3,6,0.0,50.0,26.0,48.0,55.2,St. Louis Blues,@,1.4,1.3,1.1,3.2,2.9,2.6,2.5,35.839999999999996,81.68,26.8,37.8,45.38
Anaheim Ducks,2010-04-11,2,7,2,33.3,100.0,45.0,31.0,45.1,Edmonton Oilers,vs,1.0,1.1,1.1,2.8,2.7,3.4,2.9,35.839999999999996,78.34,26.6,41.6,47.0
Anaheim Ducks,2010-10-08,0,0,4,0.0,100.0,21.0,43.0,35.2,Detroit Red Wings,@,1.2,1.3,1.1,3.4,3.3,3.0,2.8,34.99999999999999,78.34,28.8,39.8,46.86
Anaheim Ducks,2010-10-09,0,1,4,0.0,85.7,37.0,49.0,47.1,Nashville Predators,@,0.8,1.3,1.1,3.2,3.2,3.6,2.8,24.999999999999993,83.34,26.4,42.6,43.9
Anaheim Ducks,2010-10-11,0,1,5,25.0,88.9,14.0,53.0,46.0,St. Louis Blues,@,0.6,1.1,1.1,2.6,3.0,3.6,3.0,11.659999999999993,87.14,29.6,44.4,44.06
Anaheim Ducks,2010-10-13,2,4,3,40.0,33.3,32.0,39.0,39.7,Vancouver Canucks,vs,0.4,0.9,1.05,2.4,2.8,4.2,3.4,11.659999999999993,84.92,28.6,44.8,45.72
Anaheim Ducks,2010-10-15,1,4,4,42.9,25.0,41.0,33.0,46.6,Atlanta Thrashers,vs,0.8,0.9,1.15,2.6,2.7,3.6,3.5,19.659999999999993,81.58,29.8,43.0,42.620000000000005
Anaheim Ducks,2010-10-17,2,3,2,0.0,100.0,35.0,38.0,41.3,Phoenix Coyotes,vs,0.6,0.9,1.2,2.0,2.7,4.0,3.5,21.579999999999995,66.58,29.0,43.4,42.92
Anaheim Ducks,2010-10-20,0,1,3,0.0,100.0,32.0,22.0,54.4,Columbus Blue Jackets,@,1.0,0.9,1.2,2.6,2.9,3.6,3.6,21.579999999999995,66.58,31.8,42.4,44.14
Anaheim Ducks,2010-10-21,2,3,2,0.0,100.0,22.0,42.0,55.2,Philadelphia Flyers,@,1.0,0.8,1.1,2.6,2.6,3.4,3.5,21.579999999999995,69.44,30.8,37.0,45.6
Anaheim Ducks,2010-10-23,0,4,5,0.0,66.7,25.0,41.0,41.4,Detroit Red Wings,@,1.4,0.9,1.1,3.0,2.7,2.8,3.5,16.579999999999995,71.66,32.4,34.8,47.440000000000005
Anaheim Ducks,2010-10-26,2,5,2,33.3,80.0,26.0,37.0,51.8,Dallas Stars,@,1.0,0.9,1.0,3.0,2.8,3.2,3.4,8.579999999999995,78.34,31.0,35.2,47.779999999999994
Anaheim Ducks,2010-10-29,0,1,2,33.3,100.0,28.0,27.0,48.0,New Jersey Devils,vs,1.2,0.9,1.1,3.2,2.6,2.8,3.4,6.659999999999994,89.34,28.0,36.0,48.82
Anaheim Ducks,2010-10-30,0,2,5,66.7,66.7,24.0,41.0,56.9,San Jose Sharks,@,0.8,0.9,1.1,2.8,2.7,2.8,3.2,13.319999999999993,89.34,26.6,33.8,50.160000000000004
Anaheim Ducks,2010-11-03,2,3,2,20.0,75.0,30.0,34.0,48.4,Tampa Bay Lightning,vs,0.8,0.9,1.0,3.0,2.8,3.2,3.3,26.65999999999999,82.68,25.0,37.6,50.660000000000004
Anaheim Ducks,2010-11-05,2,3,2,0.0,75.0,19.0,32.0,45.0,Pittsburgh Penguins,vs,0.8,1.1,1.0,3.0,3.0,3.2,3.0,30.65999999999999,77.68,26.6,36.0,49.3
Anaheim Ducks,2010-11-07,2,5,4,33.3,100.0,37.0,24.0,55.9,Nashville Predators,vs,1.2,1.1,1.0,2.8,2.9,2.6,2.9,30.65999999999999,79.34,25.4,34.2,50.02
Anaheim Ducks,2010-11-09,2,3,2,0.0,100.0,20.0,41.0,44.6,San Jose Sharks,@,1.2,1.2,1.05,2.8,3.0,3.0,2.9,30.65999999999999,83.34,27.6,31.6,50.839999999999996
Anaheim Ducks,2010-11-10,2,1,0,0.0,100.0,14.0,27.0,51.0,New York Islanders,vs,1.6,1.2,1.05,3.2,3.0,3.0,2.9,23.999999999999993,83.34,26.0,34.4,50.160000000000004
Anaheim Ducks,2010-11-12,2,4,2,33.3,100.0,37.0,29.0,51.5,Dallas Stars,vs,2.0,1.4,1.1,3.0,3.0,2.0,2.6,10.659999999999993,90.0,24.0,31.6,48.98
Anaheim Ducks,2010-11-14,1,2,3,0.0,50.0,26.0,43.0,52.7,Chicago Blackhawks,@,2.0,1.4,1.15,3.2,3.1,2.0,2.6,13.319999999999993,95.0,25.4,30.6,49.6
Anaheim Ducks,2010-11-16,0,1,2,16.7,80.0,27.0,26.0,42.0,Dallas Stars,@,1.8,1.5,1.2,3.0,2.9,2.2,2.4,13.319999999999993,90.0,26.8,32.8,51.14
Anaheim Ducks,2010-11-17,1,1,2,100.0,100.0,28.0,27.0,46.8,Minnesota Wild,@,1.4,1.3,1.1,2.2,2.5,1.8,2.4,9.999999999999995,86.0,24.8,33.2,48.36
Anaheim Ducks,2010-11-19,0,3,4,25.0,66.7,50.0,29.0,52.9,Columbus Blue Jackets,vs,1.2,1.4,1.15,1.8,2.5,1.8,2.4,29.999999999999993,86.0,26.4,30.4,48.8
Anaheim Ducks,2010-11-21,0,2,4,20.0,100.0,40.0,25.0,56.6,Edmonton Oilers,vs,0.8,1.4,1.15,2.2,2.6,2.6,2.3,34.99999999999999,79.34,33.6,30.8,49.17999999999999
Anaheim Ducks,2010-11-26,0,1,4,20.0,100.0,27.0,34.0,52.5,Chicago Blackhawks,vs,0.4,1.2,1.15,1.8,2.5,3.0,2.5,32.339999999999996,79.34,34.2,30.0,50.2
Anaheim Ducks,2010-11-27,2,6,4,0.0,83.3,25.0,34.0,45.8,Phoenix Coyotes,@,0.2,1.0,1.05,1.6,2.3,3.2,2.7,36.339999999999996,89.34,34.4,28.2,50.160000000000004
Anaheim Ducks,2010-11-29,2,2,0,50.0,100.0,19.0,27.0,52.4,Los Angeles Kings,vs,0.6,1.0,1.1,2.6,2.4,3.6,2.7,32.99999999999999,90.0,34.0,29.8,50.92
Anaheim Ducks,2010-12-01,2,5,3,0.0,0.0,29.0,32.0,38.1,Florida Panthers,vs,0.8,1.0,1.1,2.8,2.3,3.2,2.5,22.999999999999993,90.0,32.2,29.8,52.04
Anaheim Ducks,2010-12-03,0,0,4,0.0,100.0,41.0,29.0,56.1,Detroit Red Wings,vs,1.2,1.0,1.2,3.2,2.7,3.0,2.8,17.999999999999993,76.66,28.0,30.4,49.08
Anaheim Ducks,2010-12-05,0,0,3,0.0,83.3,26.0,39.0,44.9,Phoenix Coyotes,vs,1.2,0.8,1.1,2.8,2.3,3.0,3.0,13.999999999999995,76.66,28.2,31.2,48.980000000000004
Anaheim Ducks,2010-12-07,2,2,2,0.0,66.7,32.0,36.0,47.4,Edmonton Oilers,@,1.2,0.7,1.1,2.6,2.1,2.8,3.0,9.999999999999995,73.32000000000001,28.0,32.2,47.459999999999994
Anaheim Ducks,2010-12-08,1,4,4,50.0,71.4,20.0,40.0,44.6,Vancouver Canucks,@,1.2,0.9,1.1,1.8,2.2,2.4,3.0,9.999999999999995,70.0,29.4,32.6,47.78
Anaheim Ducks,2010-12-10,2,2,2,0.0,83.3,25.0,39.0,57.1,Calgary Flames,vs,1.0,0.9,1.15,2.2,2.5,3.2,3.2,9.999999999999995,64.28,29.6,35.2,46.22
Anaheim Ducks,2010-12-12,2,6,2,33.3,75.0,36.0,22.0,45.0,Minnesota Wild,vs,1.0,1.1,1.25,1.6,2.4,3.0,3.0,9.999999999999995,80.94,28.8,36.6,50.019999999999996
Anaheim Ducks,2010-12-15,2,2,1,50.0,100.0,24.0,32.0,44.2,Washington Capitals,@,1.4,1.3,1.25,2.8,2.8,2.6,2.8,16.659999999999993,75.94,27.8,35.2,47.8
Anaheim Ducks,2010-12-16,0,2,3,20.0,66.7,32.0,29.0,45.2,New York Islanders,@,1.8,1.5,1.25,3.2,2.9,2.2,2.5,26.65999999999999,79.28,27.4,33.8,47.660000000000004
Anaheim Ducks,2010-12-18,0,2,4,14.3,33.3,45.0,32.0,42.2,Carolina Hurricanes,@,1.4,1.3,1.15,3.2,2.5,2.4,2.4,30.65999999999999,79.28,27.4,32.4,47.22
Anaheim Ducks,2010-12-20,2,3,0,0.0,100.0,25.0,45.0,46.2,Boston Bruins,@,1.2,1.1,1.05,2.8,2.5,2.4,2.8,23.519999999999992,71.66,32.4,30.8,46.74
Anaheim Ducks,2010-12-21,0,2,5,50.0,60.0,23.0,42.0,40.0,Buffalo Sabres,@,1.2,1.1,1.05,3.0,2.3,2.0,2.5,23.519999999999992,75.0,32.4,32.0,44.56
Anaheim Ducks,2010-12-26,0,1,4,0.0,75.0,19.0,30.0,40.0,Los Angeles Kings,@,0.8,1.1,0.95,2.2,2.5,2.6,2.6,26.859999999999992,72.0,29.8,36.0,43.56
Anaheim Ducks,2010-12-28,2,3,1,0.0,83.3,24.0,32.0,36.4,Phoenix Coyotes,@,0.4,1.1,0.9,2.0,2.6,3.2,2.7,16.859999999999992,67.0,28.8,35.6,42.72
Anaheim Ducks,2010-12-31,2,5,2,50.0,100.0,27.0,37.0,48.1,Philadelphia Flyers,vs,0.8,1.1,1.0,2.2,2.7,2.8,2.6,12.859999999999994,70.32000000000001,27.2,36.2,40.96
Anaheim Ducks,2011-01-02,2,2,1,0.0,100.0,18.0,40.0,64.0,Chicago Blackhawks,vs,1.2,1.2,1.05,2.8,2.8,2.4,2.4,19.999999999999993,83.66,23.6,37.2,42.14
Anaheim Ducks,2011-01-05,0,1,4,0.0,100.0,41.0,24.0,51.0,Nashville Predators,vs,1.2,1.2,1.15,2.6,2.8,2.6,2.3,19.999999999999993,83.66,22.2,36.2,45.7
Anaheim Ducks,2011-01-07,2,6,0,75.0,100.0,29.0,27.0,46.3,Columbus Blue Jackets,vs,1.2,1.0,1.15,2.4,2.3,2.4,2.5,9.999999999999995,91.66,25.8,32.6,47.9
Anaheim Ducks,2011-01-09,2,1,0,0.0,100.0,28.0,37.0,54.2,San Jose Sharks,vs,1.6,1.0,1.25,3.4,2.7,1.6,2.4,24.999999999999993,96.66,27.8,32.0,49.160000000000004
Anaheim Ducks,2011-01-12,2,7,4,75.0,80.0,24.0,34.0,51.7,St. Louis Blues,vs,1.6,1.2,1.25,3.0,2.6,1.4,2.1,24.999999999999993,100.0,28.6,33.0,52.720000000000006
Anaheim Ducks,2011-01-15,0,2,6,33.3,100.0,28.0,34.0,51.1,Phoenix Coyotes,@,1.6,1.4,1.25,3.4,3.1,1.8,2.1,29.999999999999993,96.0,28.0,32.4,53.44
Anaheim Ducks,2011-01-16,2,3,2,40.0,100.0,28.0,28.0,54.4,Edmonton Oilers,vs,1.2,1.2,1.15,3.4,3.0,2.8,2.7,36.65999999999999,96.0,30.0,31.2,50.86
Anaheim Ducks,2011-01-18,2,1,1,20.0,100.0,27.0,40.0,46.2,Ottawa Senators,@,1.6,1.4,1.25,3.8,3.1,2.4,2.4,44.65999999999999,96.0,27.4,32.0,51.54
Anaheim Ducks,2011-01-20,0,2,5,0.0,100.0,28.0,37.0,38.8,Toronto Maple Leafs,@,1.6,1.6,1.35,2.8,3.1,2.6,2.1,33.65999999999999,96.0,27.0,34.6,51.52
