team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Calgary Flames,2013-11-08,0,2,4,0.0,66.7,32.0,27.0,51.8,Colorado Avalanche,@,0.4,0.6,0.8,2.2,2.5,3.6,3.7,3.9999999999999973,80.02000000000001,28.6,27.8,44.620000000000005
Calgary Flames,2013-11-12,1,2,3,50.0,50.0,13.0,35.0,39.4,San Jose Sharks,vs,0.4,0.6,0.7,2.2,2.4,3.6,3.5,3.9999999999999973,73.36,26.4,28.8,46.14
Calgary Flames,2013-11-14,0,3,7,50.0,66.7,28.0,32.0,51.7,Dallas Stars,vs,0.6,0.5,0.75,2.0,2.3,3.4,3.6,13.999999999999996,63.36,24.0,31.4,45.36
Calgary Flames,2013-11-16,0,2,4,0.0,100.0,35.0,23.0,54.6,Edmonton Oilers,vs,0.2,0.5,0.75,2.0,2.4,4.4,3.9,19.999999999999996,63.36,23.6,29.0,47.86
Calgary Flames,2013-11-18,2,4,4,20.0,66.7,33.0,47.0,41.7,Winnipeg Jets,@,0.2,0.5,0.75,2.2,2.5,4.2,3.8,19.999999999999996,70.02000000000001,25.6,28.8,50.7
Calgary Flames,2013-11-20,1,1,2,20.0,100.0,24.0,18.0,51.9,Columbus Blue Jackets,vs,0.6,0.5,0.8,2.6,2.4,4.4,4.0,23.999999999999996,70.02,28.2,32.8,47.839999999999996
Calgary Flames,2013-11-22,2,3,3,50.0,100.0,24.0,26.0,41.4,Florida Panthers,vs,0.8,0.6,0.75,2.4,2.3,4.0,3.8,28.0,76.67999999999999,26.6,31.0,47.86
Calgary Flames,2013-11-27,0,2,3,0.0,100.0,22.0,30.0,57.6,Chicago Blackhawks,vs,1.0,0.8,0.8,2.6,2.3,4.0,3.7,28.0,86.67999999999999,28.8,29.2,48.260000000000005
Calgary Flames,2013-11-29,0,2,5,20.0,75.0,21.0,42.0,42.9,Anaheim Ducks,@,1.0,0.6,0.7,2.4,2.2,3.2,3.8,17.999999999999996,93.34,27.6,28.8,49.440000000000005
Calgary Flames,2013-11-30,2,2,1,0.0,100.0,20.0,22.0,56.1,Los Angeles Kings,@,1.0,0.6,0.6,2.4,2.3,3.4,3.8,21.999999999999996,88.34,24.8,32.6,47.1
Calgary Flames,2013-12-04,2,4,1,33.3,100.0,18.0,30.0,36.7,Phoenix Coyotes,vs,1.0,0.8,0.7,2.0,2.3,2.8,3.6,17.999999999999996,95.0,22.2,27.6,49.980000000000004
Calgary Flames,2013-12-06,0,2,3,25.0,100.0,28.0,25.0,57.6,Colorado Avalanche,vs,1.2,1.0,0.8,2.6,2.5,2.6,3.3,20.659999999999997,95.0,21.0,30.0,46.94
Calgary Flames,2013-12-07,2,2,1,0.0,100.0,27.0,31.0,40.0,Edmonton Oilers,@,0.8,0.9,0.7,2.4,2.5,2.6,3.3,15.659999999999997,95.0,21.8,29.8,50.18000000000001
Calgary Flames,2013-12-10,0,1,2,0.0,66.7,27.0,24.0,31.1,Boston Bruins,vs,1.2,1.1,0.8,2.4,2.4,2.2,2.7,15.659999999999997,95.0,22.8,30.0,46.660000000000004
Calgary Flames,2013-12-12,2,2,1,0.0,100.0,30.0,30.0,51.8,Carolina Hurricanes,vs,1.2,1.1,0.8,2.2,2.3,1.6,2.5,11.659999999999997,93.34,24.0,26.4,44.300000000000004
Calgary Flames,2013-12-14,2,2,1,0.0,100.0,26.0,27.0,46.8,Buffalo Sabres,@,1.2,1.1,0.8,2.2,2.1,1.6,2.2,11.659999999999997,93.34,26.0,28.0,43.44
Calgary Flames,2013-12-15,1,3,3,20.0,100.0,21.0,32.0,41.8,New York Rangers,@,1.2,1.2,0.9,1.8,2.2,1.6,2.1,4.999999999999997,93.34,27.6,27.4,45.46
Calgary Flames,2013-12-17,0,0,2,0.0,33.3,21.0,31.0,39.0,Boston Bruins,@,1.4,1.1,0.95,2.0,2.2,1.6,2.1,3.9999999999999973,93.34,26.2,28.8,42.3
Calgary Flames,2013-12-19,1,2,3,20.0,75.0,22.0,38.0,42.2,Detroit Red Wings,@,1.0,1.1,0.85,1.6,2.0,1.8,2.0,3.9999999999999973,80.0,25.0,28.8,42.1
Calgary Flames,2013-12-21,0,3,4,0.0,100.0,30.0,23.0,42.1,Pittsburgh Penguins,@,1.2,1.2,0.9,1.8,2.0,2.0,1.8,7.999999999999997,81.66,24.0,31.6,44.32
Calgary Flames,2013-12-23,2,3,3,40.0,75.0,29.0,35.0,51.5,St. Louis Blues,vs,0.8,1.0,0.9,2.0,2.1,2.6,2.1,7.999999999999997,81.66,24.0,30.2,42.38
Calgary Flames,2013-12-27,0,0,2,0.0,75.0,27.0,28.0,50.9,Edmonton Oilers,vs,0.8,1.0,1.0,2.2,2.0,3.0,2.3,15.999999999999996,76.66,24.6,31.8,43.32
Calgary Flames,2013-12-29,0,0,2,0.0,100.0,18.0,30.0,50.0,Vancouver Canucks,vs,0.6,1.0,0.95,1.6,1.8,2.8,2.2,11.999999999999996,71.66,25.8,31.0,45.14
Calgary Flames,2013-12-31,0,1,4,0.0,100.0,24.0,21.0,43.3,Philadelphia Flyers,vs,0.6,0.8,0.95,1.6,1.6,2.8,2.3,11.999999999999996,85.0,25.2,30.8,47.34
Calgary Flames,2014-01-03,0,0,2,0.0,100.0,19.0,29.0,53.1,Tampa Bay Lightning,vs,0.4,0.8,0.95,1.4,1.6,3.0,2.5,7.999999999999997,90.0,25.6,27.4,47.559999999999995
Calgary Flames,2014-01-06,2,4,3,33.3,50.0,19.0,25.0,50.8,Colorado Avalanche,@,0.4,0.6,0.85,0.8,1.4,2.6,2.6,7.999999999999997,90.0,23.4,28.6,49.760000000000005
Calgary Flames,2014-01-07,0,0,6,0.0,66.7,27.0,30.0,44.1,Phoenix Coyotes,@,0.4,0.6,0.9,1.0,1.6,2.6,2.8,6.659999999999997,85.0,21.4,26.6,49.62
Calgary Flames,2014-01-09,0,0,5,0.0,66.7,33.0,29.0,43.1,St. Louis Blues,vs,0.4,0.5,0.8,1.0,1.3,3.4,3.1,6.659999999999997,83.34,21.4,27.0,48.26
Calgary Flames,2014-01-11,0,1,2,16.7,100.0,28.0,26.0,51.1,Pittsburgh Penguins,vs,0.4,0.5,0.8,1.0,1.3,4.0,3.4,6.659999999999997,76.68,24.4,26.8,46.879999999999995
Calgary Flames,2014-01-13,2,2,0,33.3,100.0,29.0,23.0,45.1,Carolina Hurricanes,@,0.4,0.4,0.8,1.0,1.2,3.6,3.3,9.999999999999996,76.68,25.2,27.8,48.440000000000005
Calgary Flames,2014-01-14,0,2,4,0.0,50.0,24.0,34.0,47.8,Nashville Predators,@,0.8,0.6,0.8,1.4,1.1,3.2,2.9,16.659999999999997,76.68,27.2,26.6,46.84
Calgary Flames,2014-01-16,0,2,5,0.0,80.0,22.0,23.0,54.7,Winnipeg Jets,vs,0.4,0.4,0.7,1.0,1.0,3.4,3.0,9.999999999999996,76.68,28.2,28.4,46.239999999999995
Calgary Flames,2014-01-18,1,2,2,25.0,66.7,33.0,33.0,52.8,Vancouver Canucks,@,0.4,0.4,0.7,1.4,1.2,3.2,3.3,9.999999999999996,79.34,27.2,27.0,48.36
Calgary Flames,2014-01-20,0,2,3,20.0,0.0,23.0,27.0,37.5,San Jose Sharks,@,0.6,0.5,0.65,1.8,1.4,2.6,3.3,14.999999999999996,79.34,27.2,27.8,50.3
Calgary Flames,2014-01-22,2,3,2,0.0,100.0,26.0,32.0,52.3,Phoenix Coyotes,vs,0.6,0.5,0.65,2.0,1.5,2.8,3.2,15.659999999999997,59.339999999999996,26.2,28.0,47.58
Calgary Flames,2014-01-24,2,4,4,60.0,100.0,31.0,25.0,50.0,Nashville Predators,vs,0.6,0.7,0.65,2.2,1.8,3.2,3.2,8.999999999999996,59.339999999999996,25.6,29.8,49.019999999999996
Calgary Flames,2014-01-28,2,5,4,0.0,100.0,29.0,33.0,50.0,Chicago Blackhawks,vs,1.0,0.7,0.65,2.6,1.8,3.2,3.3,20.999999999999996,69.34,27.0,28.0,49.46
Calgary Flames,2014-01-30,2,4,1,0.0,100.0,30.0,28.0,55.1,San Jose Sharks,vs,1.4,0.9,0.7,3.2,2.3,3.0,3.1,20.999999999999996,73.34,28.4,30.0,48.519999999999996
Calgary Flames,2014-02-01,2,4,3,0.0,75.0,32.0,23.0,58.2,Minnesota Wild,vs,1.6,1.1,0.8,3.6,2.7,2.8,2.7,15.999999999999996,80.0,27.8,29.0,48.980000000000004
Calgary Flames,2014-02-04,0,0,2,0.0,0.0,27.0,27.0,46.7,Montréal Canadiens,@,2.0,1.3,0.85,4.0,3.0,2.8,2.8,11.999999999999996,95.0,29.6,28.2,53.11999999999999
Calgary Flames,2014-02-06,2,4,2,50.0,100.0,22.0,30.0,43.6,New York Islanders,@,1.6,1.1,0.85,3.4,2.8,2.8,3.0,11.999999999999996,75.0,29.8,27.2,52.0
Calgary Flames,2014-02-08,0,1,2,0.0,100.0,33.0,23.0,38.0,Philadelphia Flyers,@,1.6,1.3,0.85,3.4,3.0,2.4,2.8,9.999999999999996,75.0,28.0,28.2,50.720000000000006
Calgary Flames,2014-02-27,0,0,2,0.0,80.0,25.0,24.0,37.3,Los Angeles Kings,vs,1.2,1.3,0.85,2.6,2.9,2.0,2.5,9.999999999999996,75.0,28.8,26.2,48.32000000000001
Calgary Flames,2014-03-01,2,2,1,0.0,100.0,30.0,22.0,41.5,Edmonton Oilers,@,0.8,1.2,0.85,1.8,2.7,2.2,2.5,9.999999999999996,71.0,27.8,25.4,44.760000000000005
Calgary Flames,2014-03-03,0,2,3,0.0,50.0,23.0,27.0,50.0,Minnesota Wild,@,0.8,1.4,0.95,1.4,2.7,1.8,2.3,9.999999999999996,76.0,27.4,25.2,41.42
Calgary Flames,2014-03-05,2,4,1,28.6,100.0,28.0,31.0,52.9,Ottawa Senators,vs,0.8,1.2,0.95,1.8,2.6,2.0,2.4,9.999999999999996,86.0,26.6,25.2,42.08
Calgary Flames,2014-03-07,2,4,3,0.0,100.0,23.0,26.0,48.3,New York Islanders,vs,0.8,1.2,0.95,1.8,2.6,1.8,2.1,5.719999999999997,86.0,27.8,25.4,43.940000000000005
Calgary Flames,2014-03-08,0,1,2,0.0,100.0,23.0,14.0,44.8,Vancouver Canucks,@,1.2,1.2,1.05,2.4,2.5,2.0,2.0,5.719999999999997,86.0,25.8,26.0,45.99999999999999
Calgary Flames,2014-03-10,0,2,3,33.3,100.0,26.0,23.0,44.9,Los Angeles Kings,vs,1.2,1.0,1.05,2.6,2.2,2.0,2.1,5.719999999999997,90.0,25.4,24.0,47.5
Calgary Flames,2014-03-12,2,7,2,25.0,100.0,25.0,22.0,45.9,Anaheim Ducks,vs,0.8,0.8,1.05,2.6,2.0,2.4,2.1,12.379999999999997,90.0,24.6,24.2,48.17999999999999
Calgary Flames,2014-03-14,2,3,3,100.0,80.0,30.0,25.0,45.3,Dallas Stars,@,1.2,1.0,1.05,3.6,2.7,2.2,2.1,17.379999999999995,100.0,25.0,23.2,47.36
Calgary Flames,2014-03-15,0,2,3,50.0,87.5,31.0,26.0,43.9,Phoenix Coyotes,@,1.2,1.0,1.15,3.4,2.6,2.6,2.2,31.659999999999997,96.0,25.4,22.0,45.839999999999996
Calgary Flames,2014-03-18,2,3,1,0.0,100.0,26.0,14.0,41.2,Buffalo Sabres,vs,0.8,1.0,1.15,3.0,2.7,2.6,2.3,41.66,93.5,27.0,22.0,44.96
Calgary Flames,2014-03-21,0,5,6,50.0,50.0,29.0,22.0,47.6,Nashville Predators,vs,1.2,1.2,1.2,3.4,3.0,2.4,2.2,41.66,93.5,27.6,22.0,44.239999999999995
Calgary Flames,2014-03-22,2,8,1,0.0,50.0,31.0,25.0,50.0,Edmonton Oilers,@,1.2,1.0,1.2,4.0,3.3,3.0,2.7,45.0,83.5,28.2,21.8,44.78
Calgary Flames,2014-03-24,2,1,1,0.0,100.0,27.0,34.0,52.3,San Jose Sharks,vs,1.2,1.2,1.2,4.2,3.9,2.8,2.5,40.0,73.5,29.4,22.4,45.6
Calgary Flames,2014-03-26,0,2,3,0.0,50.0,34.0,34.0,59.4,Anaheim Ducks,vs,1.2,1.2,1.2,3.8,3.6,2.4,2.5,19.999999999999996,77.5,28.8,24.2,47.0
Calgary Flames,2014-03-28,2,4,3,50.0,100.0,28.0,41.0,50.9,New York Rangers,vs,1.2,1.0,1.1,3.8,3.4,2.4,2.5,9.999999999999996,70.0,29.4,25.8,50.1
Calgary Flames,2014-03-30,0,3,6,0.0,100.0,40.0,37.0,48.3,Ottawa Senators,@,1.2,1.2,1.1,4.0,3.7,2.8,2.6,19.999999999999996,70.0,29.8,31.2,52.04
Calgary Flames,2014-04-01,0,2,3,0.0,100.0,24.0,22.0,45.7,Toronto Maple Leafs,@,1.2,1.2,1.0,3.6,3.8,2.8,2.9,9.999999999999996,80.0,32.0,34.2,52.17999999999999
Calgary Flames,2014-04-03,2,4,1,50.0,100.0,25.0,32.0,39.0,Tampa Bay Lightning,@,0.8,1.0,1.0,2.4,3.3,3.2,3.0,9.999999999999996,90.0,30.6,33.6,51.32000000000001
Calgary Flames,2014-04-04,2,2,1,0.0,50.0,17.0,35.0,51.0,Florida Panthers,@,0.8,1.0,1.0,3.0,3.4,3.2,2.8,19.999999999999996,90.0,30.2,33.2,48.66
Calgary Flames,2014-04-07,2,1,0,20.0,100.0,22.0,31.0,43.6,New Jersey Devils,@,1.2,1.2,1.1,3.0,3.4,2.8,2.6,19.999999999999996,90.0,26.8,33.4,46.98
Calgary Flames,2014-04-09,2,3,3,20.0,80.0,18.0,44.0,35.6,Los Angeles Kings,vs,1.2,1.2,1.2,2.4,3.2,2.2,2.5,13.999999999999996,90.0,25.6,31.4,45.52
Calgary Flames,2014-04-11,0,3,5,40.0,100.0,38.0,27.0,39.4,Winnipeg Jets,vs,1.6,1.4,1.2,2.4,3.0,1.6,2.2,17.999999999999996,86.0,21.2,32.8,42.980000000000004
Calgary Flames,2014-04-13,0,1,5,0.0,50.0,22.0,23.0,40.9,Vancouver Canucks,@,1.6,1.2,1.2,2.6,2.5,2.0,2.6,26.0,86.0,24.0,33.8,41.720000000000006
Calgary Flames,2014-10-08,0,2,4,0.0,66.7,25.0,33.0,61.4,Vancouver Canucks,vs,1.2,1.0,1.1,2.0,2.5,2.8,3.0,15.999999999999996,76.0,23.4,32.0,42.1
Calgary Flames,2014-10-09,2,5,2,50.0,33.3,26.0,40.0,40.9,Edmonton Oilers,@,0.8,1.0,1.0,2.0,2.5,3.4,3.1,15.999999999999996,79.34,25.0,31.6,44.18
Calgary Flames,2014-10-11,0,1,4,16.7,60.0,24.0,39.0,45.0,St. Louis Blues,@,0.8,1.0,1.1,2.8,2.6,3.8,3.0,21.999999999999996,66.0,25.8,33.4,43.64
Calgary Flames,2014-10-14,2,2,2,33.3,100.0,28.0,21.0,57.3,Nashville Predators,@,0.4,1.0,1.1,2.4,2.4,4.0,2.8,21.339999999999996,62.0,27.0,32.4,45.519999999999996
Calgary Flames,2014-10-15,2,2,1,0.0,85.7,18.0,50.0,43.6,Chicago Blackhawks,@,0.8,1.2,1.1,2.2,2.4,3.4,2.7,19.999999999999996,62.0,25.0,31.2,49.099999999999994
Calgary Flames,2014-10-17,0,2,3,0.0,80.0,31.0,26.0,36.8,Columbus Blue Jackets,@,1.2,1.2,1.1,2.4,2.2,2.6,2.7,19.999999999999996,69.14,24.2,36.6,49.64
Calgary Flames,2014-10-19,2,4,1,33.3,100.0,29.0,35.0,44.4,Winnipeg Jets,@,1.2,1.0,1.1,2.4,2.2,2.4,2.9,19.999999999999996,71.8,25.4,35.2,44.72
Calgary Flames,2014-10-21,1,1,2,50.0,80.0,22.0,22.0,48.1,Tampa Bay Lightning,vs,1.2,1.0,1.1,2.2,2.5,2.2,3.0,16.659999999999997,85.14,26.0,34.2,45.42
Calgary Flames,2014-10-23,2,5,0,0.0,100.0,24.0,16.0,56.9,Carolina Hurricanes,vs,1.4,0.9,1.15,2.2,2.3,1.8,2.9,23.319999999999997,89.14,25.6,30.8,46.04
Calgary Flames,2014-10-25,0,1,3,33.3,66.7,21.0,30.0,48.3,Washington Capitals,vs,1.4,1.1,1.15,2.8,2.5,1.4,2.4,16.659999999999997,89.14,24.8,29.8,45.96
Calgary Flames,2014-10-28,1,1,1,0.0,100.0,38.0,19.0,52.5,Montréal Canadiens,vs,1.0,1.1,1.05,2.6,2.5,1.8,2.2,23.319999999999997,85.34,25.4,25.8,46.89999999999999
Calgary Flames,2014-10-31,2,4,3,100.0,0.0,30.0,31.0,43.5,Nashville Predators,vs,1.2,1.2,1.1,2.4,2.4,1.4,1.9,23.319999999999997,89.34,26.8,24.4,50.04
Calgary Flames,2014-11-02,2,6,2,16.7,100.0,36.0,20.0,35.1,Montréal Canadiens,@,1.2,1.2,1.1,2.4,2.3,1.8,2.0,36.66,69.34,27.0,23.6,49.86
Calgary Flames,2014-11-04,2,4,3,0.0,66.7,23.0,34.0,41.7,Washington Capitals,@,1.4,1.4,1.2,3.4,2.8,1.8,1.8,29.999999999999993,73.34,29.8,23.2,47.260000000000005
Calgary Flames,2014-11-06,0,2,5,25.0,100.0,31.0,33.0,39.3,Tampa Bay Lightning,@,1.4,1.4,1.3,3.2,3.0,2.4,1.9,29.999999999999993,66.68,29.6,26.8,44.22
Calgary Flames,2014-11-08,2,6,4,33.3,100.0,25.0,31.0,36.7,Florida Panthers,@,1.4,1.2,1.2,3.4,3.0,2.8,2.3,28.339999999999996,73.34,31.6,27.4,42.42
Calgary Flames,2014-11-10,0,1,4,100.0,66.7,23.0,31.0,44.8,Carolina Hurricanes,@,1.6,1.4,1.2,4.4,3.4,3.4,2.4,35.0,73.34,29.0,29.8,39.260000000000005
Calgary Flames,2014-11-13,2,5,3,0.0,0.0,25.0,23.0,48.4,Arizona Coyotes,vs,1.2,1.2,1.1,3.8,3.1,3.6,2.7,35.0,86.68,27.6,29.8,39.52
Calgary Flames,2014-11-15,2,4,2,50.0,100.0,25.0,25.0,54.0,Ottawa Senators,vs,1.2,1.3,1.1,3.6,3.5,3.8,2.8,31.660000000000004,66.67999999999999,25.4,30.4,42.17999999999999
Calgary Flames,2014-11-18,2,3,3,0.0,33.3,19.0,27.0,43.5,Anaheim Ducks,vs,1.2,1.3,1.2,3.6,3.4,3.6,3.0,41.660000000000004,73.34,25.8,28.6,44.64
Calgary Flames,2014-11-20,0,3,4,33.3,50.0,27.0,22.0,44.1,Chicago Blackhawks,vs,1.6,1.5,1.3,3.8,3.6,3.2,3.0,36.660000000000004,60.0,23.4,27.4,45.48
Calgary Flames,2014-11-22,2,4,4,16.7,50.0,37.0,29.0,55.9,New Jersey Devils,vs,1.2,1.4,1.3,3.2,3.8,3.2,3.3,36.66,50.0,23.8,25.6,46.96
Calgary Flames,2014-11-25,0,2,3,0.0,80.0,34.0,29.0,43.9,Anaheim Ducks,@,1.6,1.4,1.3,3.8,3.8,3.2,3.4,19.999999999999996,46.660000000000004,26.6,25.2,49.17999999999999
Calgary Flames,2014-11-26,2,2,0,50.0,100.0,19.0,32.0,38.7,San Jose Sharks,@,1.2,1.2,1.3,3.2,3.4,3.2,3.5,19.999999999999996,62.660000000000004,28.4,26.4,48.28
Calgary Flames,2014-11-29,2,3,0,33.3,100.0,29.0,26.0,36.0,Arizona Coyotes,@,1.2,1.2,1.3,2.8,3.2,2.8,3.2,19.999999999999996,62.660000000000004,27.2,27.8,45.220000000000006
Calgary Flames,2014-12-02,2,5,2,33.3,100.0,24.0,29.0,48.6,Arizona Coyotes,vs,1.2,1.4,1.3,2.8,3.3,2.2,2.7,26.659999999999997,76.0,29.2,27.6,43.720000000000006
Calgary Flames,2014-12-04,2,4,3,33.3,100.0,25.0,29.0,53.3,Colorado Avalanche,vs,1.6,1.4,1.4,3.2,3.2,1.8,2.5,26.659999999999997,86.0,28.6,29.0,44.62
Calgary Flames,2014-12-06,0,2,3,0.0,100.0,35.0,30.0,44.3,San Jose Sharks,vs,1.6,1.6,1.4,3.2,3.5,1.6,2.4,29.979999999999997,96.0,26.2,29.0,44.1
Calgary Flames,2014-12-09,0,1,4,33.3,50.0,33.0,29.0,53.6,Toronto Maple Leafs,@,1.6,1.4,1.35,3.2,3.2,1.6,2.4,29.979999999999997,100.0,26.4,29.2,44.18
Calgary Flames,2014-12-11,0,3,4,25.0,100.0,45.0,19.0,45.7,Buffalo Sabres,@,1.2,1.2,1.25,3.0,2.9,2.4,2.6,26.639999999999997,90.0,29.2,28.6,47.16
Calgary Flames,2014-12-12,0,1,3,0.0,100.0,27.0,22.0,46.3,Pittsburgh Penguins,@,0.8,1.0,1.25,3.0,2.9,3.2,2.7,24.979999999999997,90.0,32.4,27.2,49.1
Calgary Flames,2014-12-14,0,1,2,0.0,50.0,24.0,28.0,38.8,Chicago Blackhawks,@,0.4,1.0,1.2,2.2,2.7,3.4,2.6,18.319999999999997,90.0,33.0,25.8,48.64
Calgary Flames,2014-12-16,0,2,5,25.0,66.7,31.0,23.0,55.0,New York Rangers,vs,0.0,0.8,1.1,1.6,2.4,3.2,2.4,11.659999999999997,80.0,32.8,25.6,45.739999999999995
Calgary Flames,2014-12-19,0,1,2,0.0,100.0,22.0,21.0,45.3,Dallas Stars,vs,0.0,0.8,1.0,1.6,2.4,3.6,2.6,16.659999999999997,73.34,32.0,24.2,47.879999999999995
Calgary Flames,2014-12-20,1,2,3,0.0,75.0,28.0,32.0,47.3,Vancouver Canucks,@,0.0,0.6,0.9,1.6,2.3,3.2,2.8,9.999999999999996,83.34,29.8,22.6,46.22
Calgary Flames,2014-12-22,2,4,3,50.0,0.0,28.0,34.0,40.6,Los Angeles Kings,@,0.2,0.5,0.95,1.4,2.2,3.0,3.1,4.999999999999997,78.34,26.4,25.2,46.54
Calgary Flames,2014-12-27,2,4,1,0.0,100.0,27.0,27.0,62.3,Edmonton Oilers,vs,0.6,0.5,0.95,2.0,2.1,3.0,3.2,14.999999999999996,58.339999999999996,26.6,27.6,45.4
Calgary Flames,2014-12-29,2,2,1,0.0,100.0,15.0,27.0,44.3,Los Angeles Kings,vs,1.0,0.5,1.05,2.6,2.1,2.8,3.0,14.999999999999996,68.34,27.2,27.4,50.099999999999994
Calgary Flames,2014-12-31,2,4,3,20.0,66.7,28.0,20.0,54.4,Edmonton Oilers,vs,1.4,0.7,1.05,2.6,2.1,2.0,2.8,9.999999999999996,75.0,24.0,28.2,47.96
Calgary Flames,2015-01-02,0,1,2,0.0,50.0,23.0,24.0,43.9,New York Islanders,vs,1.8,0.9,1.05,3.2,2.4,2.2,2.7,13.999999999999996,68.34,25.2,28.0,49.779999999999994
Calgary Flames,2015-01-07,0,2,3,0.0,50.0,30.0,22.0,57.1,Detroit Red Wings,vs,1.6,0.9,0.95,3.0,2.2,2.0,2.5,13.999999999999996,63.339999999999996,24.2,26.4,49.099999999999994
Calgary Flames,2015-01-09,0,5,6,20.0,100.0,30.0,35.0,52.1,Florida Panthers,vs,1.2,0.9,0.95,2.6,2.3,2.0,2.5,3.9999999999999973,73.34,24.6,24.0,52.4
Calgary Flames,2015-01-10,2,1,0,0.0,80.0,23.0,36.0,39.7,Vancouver Canucks,@,0.8,0.9,0.85,2.8,2.7,3.0,2.9,7.999999999999997,73.34,25.2,25.6,50.36
Calgary Flames,2015-01-15,2,4,1,0.0,80.0,25.0,28.0,43.1,Arizona Coyotes,@,0.8,1.1,0.95,2.6,2.6,2.8,2.4,7.999999999999997,69.34,26.8,27.4,49.44
Calgary Flames,2015-01-17,2,4,3,0.0,50.0,23.0,22.0,47.1,San Jose Sharks,@,0.8,1.3,0.95,2.6,2.9,2.4,2.3,3.9999999999999973,72.0,26.2,29.0,47.18000000000001
Calgary Flames,2015-01-19,2,2,1,0.0,100.0,23.0,34.0,38.7,Los Angeles Kings,@,1.2,1.4,0.95,3.2,3.1,2.6,2.3,3.9999999999999973,72.0,26.2,28.6,47.82000000000001
Calgary Flames,2015-01-21,0,3,6,0.0,100.0,33.0,27.0,55.0,Anaheim Ducks,@,1.6,1.4,0.95,3.2,2.9,2.2,2.1,3.9999999999999973,82.0,24.8,31.0,44.14
Calgary Flames,2015-01-27,2,4,1,25.0,50.0,31.0,18.0,55.9,Buffalo Sabres,vs,1.6,1.2,0.85,2.8,2.8,2.2,2.6,0.0,82.0,25.4,29.4,44.72
Calgary Flames,2015-01-29,0,0,1,0.0,100.0,30.0,32.0,49.2,Minnesota Wild,vs,1.6,1.2,0.95,3.4,3.0,2.4,2.6,4.999999999999997,76.0,27.0,25.8,47.96
Calgary Flames,2015-01-31,2,4,2,25.0,100.0,33.0,19.0,65.0,Edmonton Oilers,vs,1.2,1.0,0.95,2.6,2.6,2.4,2.4,4.999999999999997,80.0,28.0,26.6,49.17999999999999
Calgary Flames,2015-02-02,2,5,2,33.3,100.0,28.0,19.0,46.2,Winnipeg Jets,vs,1.2,1.2,1.05,2.6,2.9,2.2,2.4,9.999999999999996,90.0,30.0,26.0,52.760000000000005
Calgary Flames,2015-02-04,2,3,1,50.0,100.0,23.0,29.0,48.0,San Jose Sharks,vs,1.2,1.4,1.15,3.2,3.2,2.4,2.3,16.659999999999997,90.0,31.0,23.0,54.260000000000005
Calgary Flames,2015-02-06,0,0,4,0.0,100.0,21.0,30.0,52.0,Pittsburgh Penguins,vs,1.6,1.6,1.25,3.2,3.0,1.4,1.8,26.659999999999997,90.0,29.0,23.4,52.86
Calgary Flames,2015-02-09,2,4,1,33.3,100.0,27.0,34.0,52.6,San Jose Sharks,@,1.2,1.4,1.25,2.4,2.9,2.0,2.2,21.659999999999997,100.0,27.0,25.8,52.08
Calgary Flames,2015-02-12,0,3,5,33.3,100.0,18.0,45.0,40.0,Los Angeles Kings,@,1.6,1.4,1.35,3.2,2.9,2.0,2.2,28.319999999999993,100.0,26.4,26.2,52.760000000000005
Calgary Flames,2015-02-14,2,3,2,0.0,100.0,34.0,30.0,51.0,Vancouver Canucks,vs,1.2,1.2,1.3,3.0,2.8,2.6,2.4,29.979999999999997,100.0,23.4,31.4,47.760000000000005
Calgary Flames,2015-02-16,2,4,3,50.0,100.0,27.0,27.0,50.8,Boston Bruins,vs,1.2,1.2,1.3,2.6,2.9,2.6,2.5,23.319999999999997,100.0,24.6,33.6,48.72
Calgary Flames,2015-02-18,1,2,3,0.0,100.0,37.0,29.0,55.0,Minnesota Wild,vs,1.2,1.4,1.3,2.8,3.0,3.0,2.2,23.319999999999997,100.0,25.4,33.2,49.28
Calgary Flames,2015-02-20,0,3,6,20.0,100.0,28.0,38.0,52.4,Anaheim Ducks,vs,1.4,1.3,1.25,3.2,2.8,2.8,2.4,23.319999999999997,100.0,28.6,33.0,49.88
Calgary Flames,2015-02-24,0,0,1,20.0,100.0,21.0,29.0,50.8,New York Rangers,@,1.0,1.3,1.15,3.0,3.1,3.8,2.9,20.659999999999997,100.0,28.8,33.8,49.839999999999996
Calgary Flames,2015-02-25,2,3,1,50.0,100.0,26.0,27.0,48.9,New Jersey Devils,@,1.0,1.1,1.15,2.4,2.7,3.0,2.8,17.999999999999996,100.0,29.4,30.6,52.0
Calgary Flames,2015-02-27,0,1,2,0.0,66.7,27.0,39.0,48.0,New York Islanders,@,1.0,1.1,1.25,2.4,2.5,2.8,2.7,28.0,100.0,27.8,30.0,51.58
Calgary Flames,2015-03-03,2,3,2,0.0,100.0,26.0,37.0,39.7,Philadelphia Flyers,@,0.6,0.9,1.25,1.8,2.3,2.6,2.8,17.999999999999996,93.34,27.8,32.4,51.019999999999996
